name,category,country,city,genre,stream_url,logo_url,source_url,language,stationuuid,countrycode
Rádioweb Cult 22,Nacionais • Heavy Rock,Brasil,Distrito Federal,"alternative rock,classic rock,rock",https://s24.maxcast.com.br:8168/live?id=1622747293019,https://external-content.duckduckgo.com/iu/?u=http%3A%2F%2Fwww.cult22.com%2Fblog%2Fwp-content%2Fuploads%2F2019%2F04%2FR%25C3%25A1dio-Cult-22.jpg&f=1&ipt=e5c7a39b0395fe61d668f70d97ef580dd126ddd7777b863604927ffc6113335f,https://www.cult22.com/blog/,,,
Sintoniza Rock,Nacionais • Heavy Rock,Brasil,,,https://s04.maxcast.com.br:8930/autodj,,https://sintonizarock.com/,,,
SomBR,Nacionais • Heavy Rock,Brasil,,"adult contemporary,bossa nova,dance,eclectic,eclectic programming,metal,mpb,rock",https://airadio.duckdns.org/listen/radio_sombr/radio,https://airadio.duckdns.org/static/uploads/radio_sombr/album_art.1781113785.webp,https://airadio.duckdns.org/,,,
Sonora FM - Farroupilha,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"adulta,pop-rock",https://casthttps1.suaradionanet.net/10318/stream,,https://www.radiosonorafm.com.br/,,,
Só Cacarecos - Classic Rock,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,"classic rock,progressive rock,soft rock",http://sokakarecos.ddns.net:9030/rock128,,http://sokakarecos.com/,,,
Terra FM 99.9 MHz ZYC730 (Belo Horizonte - MG),Nacionais • Heavy Rock,Brasil,Minas Gerais,"classic rock,rock",https://servidor28-2.brlogic.com:8424/live,https://public-rf-upload.minhawebradio.net/11542/mobileicon/efdb6a896e5ea1395fb0e87672d8471fx192.png,https://www.radioterrafm999.net/,,,
The Beatles - Discografia (MP3),Nacionais • Heavy Rock,Brasil,,"classic rock,the beatles",http://stream.zeno.fm/qrt8wcezvtvvv,https://i.ibb.co/zhYdkhsH/image-1.webp,https://www.thebeatlesdiscografia.br/,,,
TOP POP WEB RÁDIO - A Estação Das Melhores Músicas,Nacionais • Heavy Rock,Brasil,Goias,"dance,pop,remix,rock",http://usa3.fastcast4u.com:1932/stream?type=http&nocache=4,https://img.radios.com.br/radio/xl/radio289132_1782481286.png,https://start.me/p/8yYJPB/top-pop-web-rdio,,,
TOP-POP WEB RÁDIO - JD33 ONE PRODUTION,Nacionais • Heavy Rock,Brasil,Goias,"dance,pop,remix,rock",https://usa3.fastcast4u.com/proxy/jd33corp/stream,https://img.radios.com.br/radio/xl/radio289132_1782481286.png,https://start.me/p/8yYJPB/top-pop-web-rdio,,,
Transamérica FM,Nacionais • Heavy Rock,Brasil,,rock,http://9595.brasilstream.com.br/stream,,,,,
"UniFM 94,5https://radiounifm.com.br/",Nacionais • Heavy Rock,Brasil,Curitiba,"pop,rock,university",https://funpar.jmvstream.com/stream,,https://radiounifm.com.br/,,,
União FM - Porto Alegre,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"mpb,news,pop,rock",https://stream.ouveai.com.br/proxy/uniaonh?mp=/stream,https://www.uniaofm.com.br/wp-content/themes/radiouniaotheme/favicon/favicon-128.png,https://www.uniaofm.com.br/,,,
Venenos do Rock,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"60's,70's,classic rock,obscure",https://stream.zeno.fm/dy417tqqmd0uv,,https://zeno.fm/venenosdorock/,,,
Venenos Psicodélicos,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"60's,70's,psychedelic rock",https://stream.zeno.fm/c5bc53qc3k0uv,https://zeno.fm/favicon.ico,https://zeno.fm/venenospsicodelicos/,,,
VINTAGE ROCK,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),rock,https://servidor29.brlogic.com:7004/live,"https://static.wixstatic.com/media/968b35_8abc350821884ad6b3b35e24cd6839b2~mv2.png/v1/fill/w_600,h_337,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1.png",https://www.sistemavintage.com/,,,
WEB RADIO NO MUNDO DO ROCK,Nacionais • Heavy Rock,Brasil,,,https://servidor34-1.brlogic.com:8014/live?source=website,https://public-rf-upload.minhawebradio.net/1949/logo/36cb5c29d6db9db77f6e496c3966ed8e.jpeg,https://nomundodorock.com/,,,
Z-top,Nacionais • Heavy Rock,Brasil,Minas Gerais,"chr,contemporary hits radio,dance,electronic dance music,eurodance,jovem,pop,pop rock,top 40",https://stream.zeno.fm/gzf0stmb2d0uv,https://cdn.onlineradiobox.com/img/l/2/95782.v7.png,https://radiorockfm.com.br/ztop,,,
Dixie Rebel,Nacionais • Blues,Brasil,São Paulo,"blues rock,classic rock,rock & roll",https://servidor36.brlogic.com:8572/live,,https://www.dixierebel.com.br/,,,
Itapema 102.3 FM,Nacionais • Blues,Brasil,Rio Grande do Sul,"blues,classic rock,jazz,rock,soft rock",https://liverd102fm.rbsdirect.com.br/primary/ita_poa.sdp/chunklist_0ac85862-caaa-446f-93bf-3e12816c36a0.m3u8,,https://1023.clicrbs.com.br/#!/home,,,
Lightness of Rock,Nacionais • Blues,Brasil,Rio Grande do Sul,"blues,folk,progressive rock,psychedelic rock",https://stream.zeno.fm/n0dt87vrnd0uv,,https://zeno.fm/lightnessrock/,,,
Morena FM 98,Nacionais • Blues,Brasil,Bahia,"blues,brazilian music,classic rock,pop,rock",https://ssl1.transmissaodigital.com:2692/stream,,https://www.morenafm.com/,,,
Rock Classic Bits,Nacionais • Blues,Brasil,"Santa Catarina, SC","blues,blues rock,classic rock,rock en español,soft rock",http://stm25.xcast.com.br:6862/,,https://gilbertohart.wixsite.com/rock-classic-bits,,,
Rádio LAM,Nacionais • Blues,Brasil,Rio de Janeiro,"alternative rock,blues,brazilian rock,classic rock,rock",https://stream1.svrdedicado.org/8028/stream,https://static.wixstatic.com/media/a50a7a_81465ac4da92440e8e9dbca4534a3a02~mv2.png,https://www.radiolam.com.br/,,,
Rádio Ziggy - Blues Rock (MP3),Nacionais • Blues,Brasil,Minas Gerais,"blues rock,heavy metal",http://stream.zeno.fm/apph08p9hqzuv,https://i.ibb.co/KxjnmpNy/85131-v4.png,https://ziggywebradio.wixsite.com/radioziggy,,,
"Antena 1 Rio de Janeiro, RJ (ZYD 463, 103,7 MHz FM)",Nacionais • Jazz,Brasil,Rio de Janeiro,"adult contemporary,brazilian music,jazz,pop,smooth jazz",http://a1rj.streams.com.br:7801/sm,,http://www.antena1rio.com.br/,,,
"Antena 1 São Paulo, SP (ZYD823 94,7 MHz FM) [aac]",Nacionais • Jazz,Brasil,São Paulo,"adult contemporary,jazz,pop,smooth jazz",http://antena1.newradio.it/stream?ext=.mp3,,http://antena1.com.br/,,,
Conecta FM - Marília,Nacionais • Jazz,Brasil,Sao Paulo (Brazil),"80s,90s,alternative,classic hits,dance,electronic,folk,indie,jazz,lounge,mpb,new wave,pop,pop rock,r&b,rock,soul",https://paineldj.com.br:20184/stream,https://fmconecta.com.br/icon.png,https://fmconecta.com.br/,,,
Eldorado FM - São Paulo,Nacionais • Jazz,Brasil,São Paulo,"adult contemporary,adulta,jazz,mpb",https://eldoradolive01.akamaized.net/hls/live/2041487/eldorado/master.m3u8,https://img.radios.com.br/radio/lg/radio13051_1439401448.jpg,https://eldorado.estadao.com.br/,,,
"FM Cultura 107,7",Nacionais • Jazz,Brasil,Rio Grande do Sul,"jazz,mpb,public radio,rock",https://streaming.procergs.com.br:8443/fmcultura/sfmcultura/chunklist_w644085663.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAuOppGJXgt2O89-F2g79LhdFjkIUz2DJzfh7I5LHDDniy8rnEDzicRTc&s=10,https://fmcultura.com.br/inicial,,,
Rádio Arauto 95.7 FM,Nacionais • Jazz,Brasil,Rio Grande do Sul,"jazz,música popular brasileira,sertanejo raiz",https://icecast.loopert.com/113,,https://portalarauto.com.br/,,,
"Rádio Mundi 99,3 FM",Nacionais • Jazz,Brasil,PR,"jazz,pop music,sertanejo,sertanejo raiz",https://ice.fabricahost.com.br/mundifm,https://img.radios.com.br/radio/xl/radio15921_1549036585.jpg,https://mundifm.com.br/,,,
